Timestamp,Total_Length,Packet_Count,Mean_Length,Std_Length,Max_Length,Unique_Sources,Unique_Destinations,Main_Protocol
2024-06-04 21:04:24.000,34699,12,2891.5833333333335,2258.6135110780338,5054.0,1,1,TLS
2024-06-04 21:04:24.250,140050,54,2593.5185185185187,2105.763069156684,5054.0,1,1,TLS
2024-06-04 21:04:24.500,82425,30,2747.5,2125.649430174223,5054.0,1,1,TLS
2024-06-04 21:04:24.750,131226,49,2678.081632653061,2085.201167720742,5054.0,2,2,TLS
2024-06-04 21:04:25.000,135665,48,2826.3541666666665,2041.8392052221618,5054.0,1,1,TLS
2024-06-04 21:04:25.250,125106,42,2978.714285714286,2050.941215051231,5054.0,1,1,TLS
2024-06-04 21:04:25.500,90120,27,3337.777777777778,3274.656932510797,12554.0,1,1,TLS
2024-06-04 21:04:25.750,126008,46,2739.304347826087,2843.622766586198,12554.0,3,3,TLS
2024-06-04 21:04:26.000,87015,30,2900.5,2609.5314251069462,11304.0,1,1,TLS
2024-06-04 21:04:26.250,52186,20,2609.3,1945.9925650315047,5054.0,1,1,TLS
2024-06-04 21:04:26.500,37563,12,3130.25,2009.2913778019085,5054.0,1,1,TLS
2024-06-04 21:04:26.750,37862,13,2912.4615384615386,2085.0118550975762,5054.0,2,2,TLS
2024-06-04 21:04:27.000,101452,36,2818.1111111111113,2048.221357704955,7554.0,1,1,TLS
2024-06-04 21:04:27.250,121941,48,2540.4375,2831.0690402927758,12554.0,4,2,TLS
2024-06-04 21:04:27.500,116229,44,2641.568181818182,2953.0822636202074,12554.0,1,1,TLS
2024-06-04 21:04:27.750,136867,55,2488.490909090909,2585.779973114548,6304.0,2,2,TLS
2024-06-04 21:04:28.000,131365,50,2627.3,2728.33443435996,10054.0,1,1,TLS
2024-06-04 21:04:28.250,136519,44,3102.7045454545455,3013.8904517023484,10054.0,1,1,TLS
2024-06-04 21:04:28.500,59374,28,2120.5,2065.449130603586,6304.0,1,1,TLS
2024-06-04 21:04:28.750,159313,50,3186.26,3835.5559254886407,16304.0,2,2,TLS
2024-06-04 21:04:29.000,96410,24,4017.0833333333335,4895.673368586191,16304.0,1,1,TLS
2024-06-04 21:04:29.250,52193,13,4014.846153846154,5048.823655832347,12554.0,1,1,TLS
2024-06-04 21:04:29.500,148012,39,3795.1794871794873,5024.964104987244,17554.0,1,1,TLS
2024-06-04 21:04:29.750,62124,21,2958.285714285714,3052.1108620569,10054.0,2,2,TLS
2024-06-04 21:04:30.000,41403,12,3450.25,2980.644686976292,6304.0,1,1,TLS
2024-06-04 21:04:30.250,149743,50,2994.86,2773.595103169626,8804.0,1,1,TLS
2024-06-04 21:04:30.500,135394,48,2820.7083333333335,2848.712751165425,10054.0,1,1,TLS
2024-06-04 21:04:30.750,137860,49,2813.469387755102,2842.60685156865,12554.0,2,2,TLS
2024-06-04 21:04:31.000,170138,62,2744.1612903225805,2942.1961753449914,13804.0,1,1,TLS
2024-06-04 21:04:31.250,96830,35,2766.5714285714284,2740.9553217136267,10054.0,2,2,TLS
2024-06-04 21:04:31.500,112344,28,4012.285714285714,6023.9570657632285,25054.0,3,2,TLS
2024-06-04 21:04:31.750,57606,25,2304.24,2183.997963979515,6304.0,2,2,TLS
2024-06-04 21:04:32.000,28482,8,3560.25,2933.1921543406793,6304.0,1,1,TLS
2024-06-04 21:04:32.250,35819,12,2984.9166666666665,2632.8191409186993,6304.0,1,1,TLS
2024-06-04 21:04:32.500,89999,24,3749.9583333333335,4239.991770697168,16304.0,1,1,TLS
2024-06-04 21:04:32.750,93007,35,2657.342857142857,2725.189901023166,10054.0,2,2,TLS
2024-06-04 21:04:33.000,148159,52,2849.2115384615386,3512.315136920479,16304.0,1,1,TLS
2024-06-04 21:04:33.250,99318,38,2613.6315789473683,3036.9908419537505,16304.0,1,1,TLS
2024-06-04 21:04:33.500,161197,64,2518.703125,2854.273135614125,16304.0,1,1,TLS
2024-06-04 21:04:33.750,154671,69,2241.608695652174,2435.2372406315094,11304.0,2,2,TLS
2024-06-04 21:04:34.000,111838,40,2795.95,2754.7323472759026,13804.0,1,1,TLS
2024-06-04 21:04:34.250,150201,56,2682.160714285714,3237.875615426575,16304.0,1,1,TLS
2024-06-04 21:04:34.500,121706,34,3579.5882352941176,3933.4396322383623,13804.0,1,1,TLS
2024-06-04 21:04:34.750,141543,57,2483.2105263157896,2578.656590558362,13804.0,2,2,TLS
2024-06-04 21:04:35.000,87639,34,2577.6176470588234,2477.919239698305,7554.0,1,1,TLS
2024-06-04 21:04:35.250,84138,28,3004.9285714285716,3333.6912466577237,12554.0,1,1,TLS
2024-06-04 21:04:35.500,124351,44,2826.159090909091,2988.381579128337,11304.0,1,1,TLS
2024-06-04 21:04:35.750,70184,34,2064.235294117647,2386.393171126968,7554.0,4,4,TLS
2024-06-04 21:04:36.000,106470,45,2366.0,2678.337408305248,11304.0,5,3,TLS
2024-06-04 21:04:36.250,106430,40,2660.75,2689.0466497655607,11304.0,1,1,TLS
2024-06-04 21:04:36.500,111807,50,2236.14,2061.3770710327576,7554.0,1,1,TLS
2024-06-04 21:04:36.750,117244,50,2344.88,2340.335948673408,7554.0,2,3,TLS
2024-06-04 21:04:37.000,133326,51,2614.235294117647,2761.4373835974284,11304.0,2,2,TLS
2024-06-04 21:04:37.250,106597,50,2131.94,2073.6345240142186,7554.0,2,1,TLS
2024-06-04 21:04:37.500,120714,50,2414.28,2238.474681472148,7554.0,1,1,TLS
2024-06-04 21:04:37.750,134400,53,2535.8490566037735,2611.263438645881,11304.0,3,2,TLS
2024-06-04 21:04:38.000,134979,53,2546.7735849056603,2834.5915635882616,16304.0,1,1,TLS
2024-06-04 21:04:38.250,110144,42,2622.4761904761904,2393.664954427295,7554.0,1,1,TLS
2024-06-04 21:04:38.500,105690,36,2935.8333333333335,3779.188760265129,16304.0,1,1,TLS
2024-06-04 21:04:38.750,98900,34,2908.823529411765,2759.3885188964364,7554.0,2,2,TLS
2024-06-04 21:04:39.000,67245,22,3056.590909090909,3736.122622886828,16304.0,1,1,TLS
2024-06-04 21:04:39.250,120513,24,5021.375,6343.252744058052,17554.0,1,1,TLS
2024-06-04 21:04:39.500,85138,23,3701.6521739130435,5037.341846005469,16304.0,3,2,TLS
2024-06-04 21:04:39.750,72916,19,3837.684210526316,5117.590405787035,16304.0,2,2,TLS
2024-06-04 21:04:40.000,47183,19,2483.315789473684,2685.02826495844,7554.0,3,2,TLS
2024-06-04 21:04:40.250,16774,6,2795.6666666666665,2830.37903233236,7554.0,1,1,TLS
2024-06-04 21:04:40.500,55060,14,3932.8571428571427,4537.9197514202115,16304.0,1,1,TLS
2024-06-04 21:04:40.750,25249,9,2805.4444444444443,3573.364839724287,7554.0,3,3,TLS
2024-06-04 21:04:41.000,46547,16,2909.1875,2724.834116510581,7554.0,1,1,TLS
2024-06-04 21:04:41.250,78316,27,2900.5925925925926,3525.820223822004,12554.0,3,2,TLS
2024-06-04 21:04:41.500,86750,29,2991.3793103448274,2906.662167870232,11304.0,1,1,TLS
2024-06-04 21:04:41.750,75456,23,3280.695652173913,2922.558210553067,7554.0,2,2,TLS
2024-06-04 21:04:42.000,87106,26,3350.230769230769,4147.189171549254,16304.0,1,1,TLS
2024-06-04 21:04:42.250,69579,25,2783.16,2922.266153746666,11304.0,2,1,TLS
2024-06-04 21:04:42.500,83098,24,3462.4166666666665,3604.1834740330232,11304.0,1,1,TLS
2024-06-04 21:04:42.750,101275,32,3164.84375,3468.831253480193,12554.0,1,1,TLS
2024-06-04 21:04:43.000,83014,26,3192.846153846154,4069.3151334573017,16304.0,2,2,TLS
2024-06-04 21:04:43.250,97651,38,2569.7631578947367,2441.9560661232713,8804.0,1,1,TLS
2024-06-04 21:04:43.500,83608,30,2786.9333333333334,3243.4865120766244,12554.0,1,1,TLS
2024-06-04 21:04:43.750,120250,47,2558.5106382978724,2284.6022950665824,11304.0,1,1,TLS
2024-06-04 21:04:44.000,95134,39,2439.3333333333335,2589.4870588728913,12554.0,2,2,TLS
2024-06-04 21:04:44.250,98102,32,3065.6875,3906.8273692015023,16304.0,1,1,TLS
2024-06-04 21:04:44.500,108055,40,2701.375,2929.0489721768486,11304.0,1,1,TLS
2024-06-04 21:04:44.750,77764,31,2508.516129032258,2420.7569459567494,8804.0,1,1,TLS
2024-06-04 21:04:45.000,98092,35,2802.6285714285714,3196.7847641922076,12554.0,2,2,TLS
2024-06-04 21:04:45.250,117972,27,4369.333333333333,5364.964463284699,17554.0,1,1,TLS
2024-06-04 21:04:45.500,92666,30,3088.866666666667,3014.611666342876,8804.0,1,1,TLS
2024-06-04 21:04:45.750,115435,44,2623.5227272727275,2776.417320758236,12554.0,3,2,TLS
2024-06-04 21:04:46.000,94254,29,3250.137931034483,3499.812012544775,12554.0,2,2,TLS
2024-06-04 21:04:46.250,118563,46,2577.4565217391305,2719.4872450234825,11304.0,1,1,TLS
2024-06-04 21:04:46.500,128648,48,2680.1666666666665,2629.2229523821925,7554.0,1,1,TLS
2024-06-04 21:04:46.750,79011,36,2194.75,2101.7646106477837,7554.0,4,3,TLS
2024-06-04 21:04:47.000,50315,17,2959.705882352941,3246.7957235693525,11304.0,2,2,TLS
2024-06-04 21:04:47.250,67951,25,2718.04,3162.154849149548,11304.0,4,3,TLS
2024-06-04 21:04:47.500,49802,10,4980.2,4845.863706984202,11304.0,1,1,TLS
2024-06-04 21:04:47.750,33418,10,3341.8,3635.372204694681,11304.0,1,1,TLS
2024-06-04 21:04:48.000,66392,13,5107.076923076923,5239.291467071008,16304.0,1,1,TLS
2024-06-04 21:04:48.250,46226,18,2568.1111111111113,2414.8008781358662,7554.0,1,1,TLS
2024-06-04 21:04:48.500,54108,26,2081.076923076923,1864.4239201013684,7554.0,4,3,TLS
2024-06-04 21:04:48.750,58514,18,3250.777777777778,4050.0180472445472,16304.0,1,1,TLS
2024-06-04 21:04:49.000,58565,20,2928.25,3635.2189809519987,12554.0,3,3,TLS
2024-06-04 21:04:49.250,45836,12,3819.6666666666665,4767.668142305158,16304.0,1,1,TLS
2024-06-04 21:04:49.500,71322,26,2743.153846153846,2583.0233555631303,7554.0,1,1,TLS
2024-06-04 21:04:49.750,44614,18,2478.5555555555557,2704.302437450851,7554.0,3,3,TLS
2024-06-04 21:04:50.000,68778,31,2218.6451612903224,1930.5182991170548,7554.0,2,1,TLS
2024-06-04 21:04:50.250,63282,28,2260.0714285714284,1972.9248437671008,7554.0,1,1,TLS
2024-06-04 21:04:50.500,54158,14,3868.4285714285716,4584.773137819877,16304.0,1,1,TLS
2024-06-04 21:04:50.750,67096,24,2795.6666666666665,2639.3420567924923,7554.0,1,1,TLS
2024-06-04 21:04:51.000,25349,11,2304.4545454545455,2405.124752009191,7554.0,2,2,TLS
2024-06-04 21:04:51.250,66312,11,6028.363636363636,11084.146618235678,36304.0,2,2,TLS
2024-06-04 21:04:51.500,53658,12,4471.5,5931.159207562595,16304.0,1,1,TLS
2024-06-04 21:04:51.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:52.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:52.250,174,2,87.0,2.8284271247461903,89.0,2,2,TLS
2024-06-04 21:04:52.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:52.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:53.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:53.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:53.500,174,2,87.0,2.8284271247461903,89.0,2,2,TLS
2024-06-04 21:04:53.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:54.000,174,2,87.0,2.8284271247461903,89.0,2,2,TLS
2024-06-04 21:04:54.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:54.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:54.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:55.000,174,2,87.0,2.8284271247461903,89.0,2,2,TLS
2024-06-04 21:04:55.250,643,2,321.5,26.16295090390226,340.0,2,2,TLS
2024-06-04 21:04:55.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:55.750,491,5,98.2,10.183319694480772,110.0,3,3,TLS
2024-06-04 21:04:56.000,8934,8,1116.75,988.1159200359901,2599.0,3,3,TLS
2024-06-04 21:04:56.250,275,2,137.5,43.1335136523794,168.0,1,1,TLS
2024-06-04 21:04:56.500,4603,13,354.0769230769231,412.4648392163187,1185.0,3,3,TLS
2024-06-04 21:04:56.750,1455,9,161.66666666666666,67.57958271549182,277.0,3,4,TLS
2024-06-04 21:04:57.000,633,6,105.5,12.817956155331473,124.0,3,3,TLS
2024-06-04 21:04:57.250,273,3,91.0,43.965895873961216,140.0,3,2,TLS
2024-06-04 21:04:57.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:57.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:58.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:58.250,87,1,87.0,0.0,87.0,1,1,TLS
2024-06-04 21:04:58.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:58.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:59.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:59.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:59.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:04:59.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:00.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:00.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:00.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:00.750,213,2,106.5,7.7781745930520225,112.0,2,2,TLS
2024-06-04 21:05:01.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:01.250,166,2,83.0,2.8284271247461903,85.0,2,2,TLS
2024-06-04 21:05:01.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:01.750,3876,3,1292.0,0.0,1292.0,2,2,QUIC
2024-06-04 21:05:02.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:02.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:02.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:02.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:03.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:03.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:03.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:03.750,9005,2,4502.5,13.435028842544403,4512.0,1,1,TLS
2024-06-04 21:05:04.000,2358,9,262.0,302.52851105309065,987.0,2,2,TLS
2024-06-04 21:05:04.250,55,1,55.0,0.0,55.0,1,1,TLS
2024-06-04 21:05:04.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:04.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:05.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:05.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:05.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:05.750,218,2,109.0,1.4142135623730951,110.0,2,2,TLS
2024-06-04 21:05:06.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:06.250,166,2,83.0,2.8284271247461903,85.0,2,2,TLS
2024-06-04 21:05:06.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:06.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:07.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:07.250,95,1,95.0,0.0,95.0,1,1,TLS
2024-06-04 21:05:07.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:07.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:08.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:08.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:08.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:08.750,213,2,106.5,7.7781745930520225,112.0,2,2,TLS
2024-06-04 21:05:09.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:09.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:09.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:09.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:10.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:10.250,123,1,123.0,0.0,123.0,1,1,TLS
2024-06-04 21:05:10.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:10.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:11.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:11.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:11.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:11.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:12.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:12.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:12.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:12.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:13.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:13.250,846,5,169.2,118.81371974650067,360.0,2,2,TLS
2024-06-04 21:05:13.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:13.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:14.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:14.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:14.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:14.750,9169,3,3056.3333333333335,2541.224967084444,4533.0,1,2,TLS
2024-06-04 21:05:15.000,4371,7,624.4285714285714,552.5036522180516,1304.0,2,2,TLS
2024-06-04 21:05:15.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:15.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:15.750,402,4,100.5,10.14889156509222,110.0,3,3,TLS
2024-06-04 21:05:16.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:16.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:16.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:16.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:17.000,1933,1,1933.0,0.0,1933.0,1,1,TLS
2024-06-04 21:05:17.250,4565,7,652.1428571428571,1251.1487293112448,3480.0,2,2,TLS
2024-06-04 21:05:17.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:17.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:18.000,426,1,426.0,0.0,426.0,1,1,TLS
2024-06-04 21:05:18.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:18.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:18.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:19.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:19.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:19.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:19.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:20.000,213,2,106.5,7.7781745930520225,112.0,2,2,TLS
2024-06-04 21:05:20.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:20.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:20.750,160,2,80.0,2.8284271247461903,82.0,2,2,TLS
2024-06-04 21:05:21.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:21.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:21.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:21.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:22.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:22.250,174,2,87.0,2.8284271247461903,89.0,2,2,TLS
2024-06-04 21:05:22.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:22.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:23.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:23.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:23.500,3876,3,1292.0,0.0,1292.0,2,2,QUIC
2024-06-04 21:05:23.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:24.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:24.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:24.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:24.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:25.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:25.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:25.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:25.750,218,2,109.0,1.4142135623730951,110.0,2,2,TLS
2024-06-04 21:05:26.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:26.250,166,2,83.0,2.8284271247461903,85.0,2,2,TLS
2024-06-04 21:05:26.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:26.750,110,1,110.0,0.0,110.0,1,1,TLS
2024-06-04 21:05:27.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:27.250,273,3,91.0,3.4641016151377544,95.0,2,2,TLS
2024-06-04 21:05:27.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:27.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:28.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:28.250,87,1,87.0,0.0,87.0,1,1,TLS
2024-06-04 21:05:28.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:28.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:29.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:29.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:29.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:29.750,160,2,80.0,2.8284271247461903,82.0,2,2,TLS
2024-06-04 21:05:30.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:30.250,123,1,123.0,0.0,123.0,1,1,TLS
2024-06-04 21:05:30.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:30.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:31.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:31.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:31.500,166,2,83.0,2.8284271247461903,85.0,2,2,TLS
2024-06-04 21:05:31.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:32.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:32.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:32.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:32.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:33.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:33.250,1189,1,1189.0,0.0,1189.0,1,1,TLS
2024-06-04 21:05:33.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:33.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:34.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:34.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:34.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:34.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:35.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:35.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:35.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:35.750,491,5,98.2,10.183319694480772,110.0,3,3,TLS
2024-06-04 21:05:36.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:36.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:36.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:36.750,213,2,106.5,7.7781745930520225,112.0,2,2,TLS
2024-06-04 21:05:37.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:37.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:37.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:37.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:38.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:38.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:38.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:38.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:39.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:39.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:39.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:39.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:40.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:40.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:40.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:40.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:41.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:41.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:41.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:41.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:42.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:42.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:42.500,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:42.750,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:43.000,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:43.250,0,0,0.0,0.0,0.0,0,0,Unknown
2024-06-04 21:05:43.500,0,0,0.0,0.0,0.0,0,0,Unknown
